avatar_url	first_name	followers_count	full_name	id	kind	last_modified	last_name	permalink	permalink_url	uri	urn	username	verified	city	country_code	station_urn	station_permalink	badges.pro	badges.pro_unlimited	badges.verified
https://i1.sndcdn.com/avatars-roOjVy4q8OoPD9op-SLLC6A-large.jpg		45		82576528	user	2020-01-01T15:01:56Z		justinl22	https://soundcloud.com/justinl22	https://api.soundcloud.com/users/82576528	soundcloud:users:82576528	justinl28	False	Somewhere in MS	US	soundcloud:system-playlists:artist-stations:82576528	artist-stations:82576528	False	False	False
https://i1.sndcdn.com/avatars-000176201143-p6yv70-large.jpg		3		149191020	user	2015-09-15T18:50:20Z		user443908231	https://soundcloud.com/user443908231	https://api.soundcloud.com/users/149191020	soundcloud:users:149191020	user443908231	False			soundcloud:system-playlists:artist-stations:149191020	artist-stations:149191020	False	False	False
https://i1.sndcdn.com/avatars-6zNgYbJ8kzGPrVKo-OqtHnQ-large.jpg		4745		180441394	user	2021-01-22T10:46:15Z		user-961145082	https://soundcloud.com/user-961145082	https://api.soundcloud.com/users/180441394	soundcloud:users:180441394	Indiemono	False			soundcloud:system-playlists:artist-stations:180441394	artist-stations:180441394	False	False	False
https://i1.sndcdn.com/avatars-000216650072-0owxaj-large.jpg	Rö	1	Rö Rö	218202437	user	2016-04-09T13:09:48Z	Rö	r-r-977147604	https://soundcloud.com/r-r-977147604	https://api.soundcloud.com/users/218202437	soundcloud:users:218202437	Rö Rö	False			soundcloud:system-playlists:artist-stations:218202437	artist-stations:218202437	False	False	False
https://i1.sndcdn.com/avatars-000436504380-vco65c-large.jpg	Enzo	183	Enzo Lee-DiVito	439786317	user	2019-03-10T17:52:10Z	Lee-DiVito	enzo-lee-divito	https://soundcloud.com/enzo-lee-divito	https://api.soundcloud.com/users/439786317	soundcloud:users:439786317	Mirage	False		US	soundcloud:system-playlists:artist-stations:439786317	artist-stations:439786317	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png	Stijn	1	Stijn Van Eemeren	1010858845	user	2021-07-22T17:24:14Z	Van Eemeren	stijn-van-eemeren-241083730	https://soundcloud.com/stijn-van-eemeren-241083730	https://api.soundcloud.com/users/1010858845	soundcloud:users:1010858845	Stijn Van Eemeren	False			soundcloud:system-playlists:artist-stations:1010858845	artist-stations:1010858845	False	False	False
https://i1.sndcdn.com/avatars-000190851004-4r0vrd-large.jpg		509		105082626	user	2018-12-18T14:26:54Z		max_lonsdale	https://soundcloud.com/max_lonsdale	https://api.soundcloud.com/users/105082626	soundcloud:users:105082626	max_lonsdale	False			soundcloud:system-playlists:artist-stations:105082626	artist-stations:105082626	False	False	False
https://i1.sndcdn.com/avatars-NI4i5UwD3JWIyirh-yvdKpQ-large.jpg	Real Estate	6435	Real Estate Exam Prep	312399731	user	2021-02-09T22:05:37Z	Exam Prep	prepagent	https://soundcloud.com/prepagent	https://api.soundcloud.com/users/312399731	soundcloud:users:312399731	PrepAgent	False		US	soundcloud:system-playlists:artist-stations:312399731	artist-stations:312399731	False	True	False
https://i1.sndcdn.com/avatars-000321576111-vwld0c-large.jpg	Caeden	3	Caeden Lewey	316980295	user	2018-09-28T17:26:50Z	Lewey	caeden-lewey	https://soundcloud.com/caeden-lewey	https://api.soundcloud.com/users/316980295	soundcloud:users:316980295	caeden	False			soundcloud:system-playlists:artist-stations:316980295	artist-stations:316980295	False	False	False
https://i1.sndcdn.com/avatars-000231263430-abkdpj-large.jpg		23		233881188	user	2016-06-15T20:20:31Z		user-38959736	https://soundcloud.com/user-38959736	https://api.soundcloud.com/users/233881188	soundcloud:users:233881188	lilly	False			soundcloud:system-playlists:artist-stations:233881188	artist-stations:233881188	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png	يوسف	1	يوسف وائل	245016882	user	2016-08-02T20:02:04Z	وائل	mazqhsyps9xt	https://soundcloud.com/mazqhsyps9xt	https://api.soundcloud.com/users/245016882	soundcloud:users:245016882	يوسف وائل	False			soundcloud:system-playlists:artist-stations:245016882	artist-stations:245016882	False	False	False
https://i1.sndcdn.com/avatars-000184377338-81kope-large.jpg	Moataz	3	Moataz Magdy	182734000	user	2015-10-25T07:42:49Z	Magdy	moataz-magdy-748710403	https://soundcloud.com/moataz-magdy-748710403	https://api.soundcloud.com/users/182734000	soundcloud:users:182734000	Moataz Magdy	False			soundcloud:system-playlists:artist-stations:182734000	artist-stations:182734000	False	False	False
https://i1.sndcdn.com/avatars-000380348402-tmbnxf-large.jpg	Chopper	12	Chopper Chao	380179565	user	2019-03-28T14:22:42Z	Chao	chopper-chao	https://soundcloud.com/chopper-chao	https://api.soundcloud.com/users/380179565	soundcloud:users:380179565	Chopper Chao	False			soundcloud:system-playlists:artist-stations:380179565	artist-stations:380179565	False	False	False
https://i1.sndcdn.com/avatars-000311570105-pfee1s-large.jpg		1447		92044963	user	2017-05-06T20:52:54Z		tnrr-1	https://soundcloud.com/tnrr-1	https://api.soundcloud.com/users/92044963	soundcloud:users:92044963	TnrR	False			soundcloud:system-playlists:artist-stations:92044963	artist-stations:92044963	False	False	False
https://i1.sndcdn.com/avatars-000145050475-bw0wc3-large.jpg		203		114388064	user	2016-02-12T04:42:57Z		alex-kirchens	https://soundcloud.com/alex-kirchens	https://api.soundcloud.com/users/114388064	soundcloud:users:114388064	Alex	False			soundcloud:system-playlists:artist-stations:114388064	artist-stations:114388064	False	False	False
https://i1.sndcdn.com/avatars-000245713786-gy0961-large.jpg	Erianti	13	Erianti Dwifa	247126094	user	2016-08-13T10:33:45Z	Dwifa	erianti-dwifa	https://soundcloud.com/erianti-dwifa	https://api.soundcloud.com/users/247126094	soundcloud:users:247126094	Erianti Dwifa	False			soundcloud:system-playlists:artist-stations:247126094	artist-stations:247126094	False	False	False
https://i1.sndcdn.com/avatars-000315029475-urmcow-large.jpg	Nosa	1	Nosa Nonos	309517903	user	2017-05-25T22:24:39Z	Nonos	nosa-nonos-905725330	https://soundcloud.com/nosa-nonos-905725330	https://api.soundcloud.com/users/309517903	soundcloud:users:309517903	Nosa Nonos	False			soundcloud:system-playlists:artist-stations:309517903	artist-stations:309517903	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png		2		153115176	user	2019-03-28T14:04:30Z		user64835042	https://soundcloud.com/user64835042	https://api.soundcloud.com/users/153115176	soundcloud:users:153115176	user64835042	False			soundcloud:system-playlists:artist-stations:153115176	artist-stations:153115176	False	False	False
https://i1.sndcdn.com/avatars-000195368185-73f5tm-large.jpg		162		195257547	user	2015-12-25T14:22:00Z		fsidc8sp5tk2	https://soundcloud.com/fsidc8sp5tk2	https://api.soundcloud.com/users/195257547	soundcloud:users:195257547	User 876156299	False			soundcloud:system-playlists:artist-stations:195257547	artist-stations:195257547	False	False	False
https://i1.sndcdn.com/avatars-gwd7btHZuHmmgsdk-9JTzWQ-large.jpg	Jamie	36	Jamie Cimino	8202483	user	2021-08-02T18:42:43Z	Cimino	juicyjame	https://soundcloud.com/juicyjame	https://api.soundcloud.com/users/8202483	soundcloud:users:8202483	Redd	False	daytona beach	US	soundcloud:system-playlists:artist-stations:8202483	artist-stations:8202483	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png		1		817717006	user	2020-05-01T17:49:32Z		user-983070490	https://soundcloud.com/user-983070490	https://api.soundcloud.com/users/817717006	soundcloud:users:817717006	XBrandonX420	False			soundcloud:system-playlists:artist-stations:817717006	artist-stations:817717006	False	False	False
https://i1.sndcdn.com/avatars-000215472934-ikbs1a-large.jpg	Maria	3	Maria Eduarda	216949884	user	2016-04-04T16:35:53Z	Eduarda	maria-eduarda-998249723	https://soundcloud.com/maria-eduarda-998249723	https://api.soundcloud.com/users/216949884	soundcloud:users:216949884	Maria Eduarda	False			soundcloud:system-playlists:artist-stations:216949884	artist-stations:216949884	False	False	False
https://i1.sndcdn.com/avatars-nCKxBJUWhy2NhqXV-MkKexw-large.jpg	Medo	19	Medo Medo	203149051	user	2021-02-07T03:31:06Z	Medo	medo-medo-429283229	https://soundcloud.com/medo-medo-429283229	https://api.soundcloud.com/users/203149051	soundcloud:users:203149051	Mhmad Fouad	False		EG	soundcloud:system-playlists:artist-stations:203149051	artist-stations:203149051	False	False	False
https://i1.sndcdn.com/avatars-000120755704-iafoq4-large.jpg		8		123967161	user	2014-12-21T06:01:02Z		lv3isapartier	https://soundcloud.com/lv3isapartier	https://api.soundcloud.com/users/123967161	soundcloud:users:123967161	LV3isAPartier	False			soundcloud:system-playlists:artist-stations:123967161	artist-stations:123967161	False	False	False
https://i1.sndcdn.com/avatars-000322784293-s331ls-large.jpg	Sarah	3	Sarah Young	318388461	user	2017-07-08T17:03:41Z	Young	sarah-young-459975479	https://soundcloud.com/sarah-young-459975479	https://api.soundcloud.com/users/318388461	soundcloud:users:318388461	Sarah Young	False			soundcloud:system-playlists:artist-stations:318388461	artist-stations:318388461	False	False	False
https://i1.sndcdn.com/avatars-000114881627-cj6fvx-large.jpg	ᗩحᗰᕮᗞ Khalifa ❶ ♪♫ ✪ 	46916	ᗩحᗰᕮᗞ Khalifa ❶ ♪♫ ✪  FM	91783249	user	2021-03-31T22:19:43Z	FM	fifa-music-1	https://soundcloud.com/fifa-music-1	https://api.soundcloud.com/users/91783249	soundcloud:users:91783249	FM Playlist ✪	False	Cairo	EG	soundcloud:system-playlists:artist-stations:91783249	artist-stations:91783249	False	False	False
https://i1.sndcdn.com/avatars-000209179560-eour25-large.jpg	Fred	1217415	Fred Williams www.BuiltByTitan.com	6531106	user	2018-04-16T14:01:07Z	Williams www.BuiltByTitan.com	builtbytitan	https://soundcloud.com/builtbytitan	https://api.soundcloud.com/users/6531106	soundcloud:users:6531106	Built By Titan	False	Nashville, TN / Manila, Philippines	US	soundcloud:system-playlists:artist-stations:6531106	artist-stations:6531106	False	False	False
https://i1.sndcdn.com/avatars-wQ2we7uDPoXzUVzW-qdr1Yg-large.jpg		25157		377131535	user	2020-12-11T15:55:04Z		playlist	https://soundcloud.com/playlist	https://api.soundcloud.com/users/377131535	soundcloud:users:377131535	Moments	True			soundcloud:system-playlists:artist-stations:377131535	artist-stations:377131535	False	True	True
https://i1.sndcdn.com/avatars-000312484264-af28qp-large.jpg	● Free Music for Youtube ●	181082	● Free Music for Youtube ●	288047326	user	2020-03-31T21:26:31Z		freemusicforvlogs	https://soundcloud.com/freemusicforvlogs	https://api.soundcloud.com/users/288047326	soundcloud:users:288047326	Free Music for Vlogs	False			soundcloud:system-playlists:artist-stations:288047326	artist-stations:288047326	False	True	False
https://i1.sndcdn.com/avatars-u1nfHS84mV0YRMjo-4l0OyA-large.jpg		61		24935179	user	2021-04-12T22:35:03Z		laynidd	https://soundcloud.com/laynidd	https://api.soundcloud.com/users/24935179	soundcloud:users:24935179	Thomas F	False	Lyon	FR	soundcloud:system-playlists:artist-stations:24935179	artist-stations:24935179	False	False	False
https://i1.sndcdn.com/avatars-000349259864-6xwvkk-large.jpg	Chill	31743	Chill Session	74385952	user	2022-02-14T15:40:01Z	Session	chill-session	https://soundcloud.com/chill-session	https://api.soundcloud.com/users/74385952	soundcloud:users:74385952	CHILL SESSION (OFFICIΔL)	False	Paris	FR	soundcloud:system-playlists:artist-stations:74385952	artist-stations:74385952	False	False	False
https://i1.sndcdn.com/avatars-000339032390-v3ok9m-large.jpg		0		337136692	user	2017-10-10T03:50:48Z		user-116005858	https://soundcloud.com/user-116005858	https://api.soundcloud.com/users/337136692	soundcloud:users:337136692	cantikawarra	False			soundcloud:system-playlists:artist-stations:337136692	artist-stations:337136692	False	False	False
https://i1.sndcdn.com/avatars-000231050786-dtp2vg-large.jpg	Nadyne	498	Nadyne Khamis	108121900	user	2016-06-14T15:27:33Z	Khamis	nadyne-khamis	https://soundcloud.com/nadyne-khamis	https://api.soundcloud.com/users/108121900	soundcloud:users:108121900	Khamis Nadyne	False	Bucharest	RO	soundcloud:system-playlists:artist-stations:108121900	artist-stations:108121900	False	False	False
https://i1.sndcdn.com/avatars-000228542470-svty76-large.jpg	Angel	0	Angel Escoto	230889617	user	2019-03-28T14:50:26Z	Escoto	angel-escoto-454381633	https://soundcloud.com/angel-escoto-454381633	https://api.soundcloud.com/users/230889617	soundcloud:users:230889617	Angel Escoto	False			soundcloud:system-playlists:artist-stations:230889617	artist-stations:230889617	False	False	False
https://i1.sndcdn.com/avatars-000071488490-2kpupq-large.jpg	lvndrew	61	lvndrew	8889135	user	2017-06-06T20:37:22Z		lvndrew	https://soundcloud.com/lvndrew	https://api.soundcloud.com/users/8889135	soundcloud:users:8889135	lvndrew	False	college station	US	soundcloud:system-playlists:artist-stations:8889135	artist-stations:8889135	False	False	False
https://i1.sndcdn.com/avatars-000592984662-ate8m4-large.jpg		20		59126487	user	2019-03-07T09:09:58Z		tarah-levy	https://soundcloud.com/tarah-levy	https://api.soundcloud.com/users/59126487	soundcloud:users:59126487	Tarouuuune	False	Bordeaux	FR	soundcloud:system-playlists:artist-stations:59126487	artist-stations:59126487	False	False	False
https://i1.sndcdn.com/avatars-000053676602-qzb3f3-large.jpg	Alejo	4	Alejo Etcheverry	57734832	user	2013-09-11T21:14:16Z	Etcheverry	alejo-etcheverry	https://soundcloud.com/alejo-etcheverry	https://api.soundcloud.com/users/57734832	soundcloud:users:57734832	Alejo Etcheverry	False			soundcloud:system-playlists:artist-stations:57734832	artist-stations:57734832	False	False	False
https://i1.sndcdn.com/avatars-000080250727-fxjy5g-large.jpg	Joel	121559	Joel Porter	42286842	user	2016-12-07T22:54:41Z	Porter	alexhorne	https://soundcloud.com/alexhorne	https://api.soundcloud.com/users/42286842	soundcloud:users:42286842	AlexHorne BreaksTheNews	False	London	GB	soundcloud:system-playlists:artist-stations:42286842	artist-stations:42286842	False	False	False
https://i1.sndcdn.com/avatars-000150639018-0kb2hk-large.jpg	Tinus	22	Tinus Botes	158682628	user	2015-06-18T10:15:34Z	Botes	tinus-botes	https://soundcloud.com/tinus-botes	https://api.soundcloud.com/users/158682628	soundcloud:users:158682628	Tinus Botes	False			soundcloud:system-playlists:artist-stations:158682628	artist-stations:158682628	False	False	False
https://i1.sndcdn.com/avatars-000321529086-v6azf9-large.jpg	Becky	2	Becky Felion	316925235	user	2017-07-01T18:00:13Z	Felion	becky-felion	https://soundcloud.com/becky-felion	https://api.soundcloud.com/users/316925235	soundcloud:users:316925235	Becky Felion	False			soundcloud:system-playlists:artist-stations:316925235	artist-stations:316925235	False	False	False
https://i1.sndcdn.com/avatars-000112183880-e7vj4b-large.jpg	Táo	146	Táo	95383810	user	2015-09-04T15:32:32Z	 	t-o-xanh-8	https://soundcloud.com/t-o-xanh-8	https://api.soundcloud.com/users/95383810	soundcloud:users:95383810	Táo	False			soundcloud:system-playlists:artist-stations:95383810	artist-stations:95383810	False	False	False
https://i1.sndcdn.com/avatars-000189880158-a3t9p3-large.jpg	Sahar	7	Sahar Kamal	188896578	user	2015-11-24T20:19:44Z	Kamal	sahar-kamal-938616511	https://soundcloud.com/sahar-kamal-938616511	https://api.soundcloud.com/users/188896578	soundcloud:users:188896578	Sahar Kamal	False			soundcloud:system-playlists:artist-stations:188896578	artist-stations:188896578	False	False	False
https://i1.sndcdn.com/avatars-000216570376-ibfg8j-large.jpg	Keith	6	Keith Lang	218122889	user	2016-04-09T03:30:27Z	Lang	keith-lang-336250059	https://soundcloud.com/keith-lang-336250059	https://api.soundcloud.com/users/218122889	soundcloud:users:218122889	Keith Lang	False			soundcloud:system-playlists:artist-stations:218122889	artist-stations:218122889	False	False	False
https://i1.sndcdn.com/avatars-000239182444-srujs9-large.jpg	mitch	33	mitch r	241191841	user	2016-08-24T01:46:17Z	r	mitch-r-299829848	https://soundcloud.com/mitch-r-299829848	https://api.soundcloud.com/users/241191841	soundcloud:users:241191841	mitch r	False			soundcloud:system-playlists:artist-stations:241191841	artist-stations:241191841	False	False	False
https://i1.sndcdn.com/avatars-000180833176-g73ybw-large.jpg		4		78915209	user	2021-03-24T11:41:08Z		user141472899	https://soundcloud.com/user141472899	https://api.soundcloud.com/users/78915209	soundcloud:users:78915209	user141472899	False			soundcloud:system-playlists:artist-stations:78915209	artist-stations:78915209	False	False	False
https://i1.sndcdn.com/avatars-000574865418-xwer0n-large.jpg		8		307926208	user	2019-01-31T22:28:21Z		user-852315095	https://soundcloud.com/user-852315095	https://api.soundcloud.com/users/307926208	soundcloud:users:307926208	Anyeli	False			soundcloud:system-playlists:artist-stations:307926208	artist-stations:307926208	False	False	False
https://i1.sndcdn.com/avatars-000273391019-csfnbq-large.jpg	Aya	7	Aya Magdi	263600808	user	2016-10-23T20:34:53Z	Magdi	aya-magdi-429199541	https://soundcloud.com/aya-magdi-429199541	https://api.soundcloud.com/users/263600808	soundcloud:users:263600808	Aya Magdi	False			soundcloud:system-playlists:artist-stations:263600808	artist-stations:263600808	False	False	False
https://i1.sndcdn.com/avatars-000131525575-4d0bnl-large.jpg		14		139039665	user	2016-03-04T14:19:20Z		dolaa-abo-eliel	https://soundcloud.com/dolaa-abo-eliel	https://api.soundcloud.com/users/139039665	soundcloud:users:139039665	Dolaa Abo eliel	False			soundcloud:system-playlists:artist-stations:139039665	artist-stations:139039665	False	False	False
https://i1.sndcdn.com/avatars-000107800697-c0hn5o-large.jpg	Hung	677	Hung Luu	38921024	user	2018-08-24T11:28:44Z	Luu	asekuro	https://soundcloud.com/asekuro	https://api.soundcloud.com/users/38921024	soundcloud:users:38921024	Asekuro	False			soundcloud:system-playlists:artist-stations:38921024	artist-stations:38921024	False	False	False
https://i1.sndcdn.com/avatars-000340598961-mytuvb-large.jpg	Ahmed	0	Ahmed Hashim	338829600	user	2017-10-19T11:15:33Z	Hashim	ahmed-hashim-261762856	https://soundcloud.com/ahmed-hashim-261762856	https://api.soundcloud.com/users/338829600	soundcloud:users:338829600	Ahmed Hashim	False			soundcloud:system-playlists:artist-stations:338829600	artist-stations:338829600	False	False	False
https://i1.sndcdn.com/avatars-000247183306-pieldt-large.jpg		110679		17484668	user	2021-02-11T20:35:12Z		theoriginaldomkennedy	https://soundcloud.com/theoriginaldomkennedy	https://api.soundcloud.com/users/17484668	soundcloud:users:17484668	DOM KENNEDY	False	Los Angeles	US	soundcloud:system-playlists:artist-stations:17484668	artist-stations:17484668	False	False	False
https://i1.sndcdn.com/avatars-000867350239-nky5v4-large.jpg	mostafa	1	mostafa ahmed	866105911	user	2020-08-11T03:41:01Z	ahmed	mostafa-ahmed-361677630	https://soundcloud.com/mostafa-ahmed-361677630	https://api.soundcloud.com/users/866105911	soundcloud:users:866105911	mostafa ahmed	False			soundcloud:system-playlists:artist-stations:866105911	artist-stations:866105911	False	False	False
https://i1.sndcdn.com/avatars-000397752171-d3pvkd-large.jpg	bast boy	0	bast boy arshad abbasi	397840647	user	2018-02-10T18:50:31Z	arshad abbasi	bast-boy-arshad-abbasi	https://soundcloud.com/bast-boy-arshad-abbasi	https://api.soundcloud.com/users/397840647	soundcloud:users:397840647	bast boy arshad abbasi	False			soundcloud:system-playlists:artist-stations:397840647	artist-stations:397840647	False	False	False
https://i1.sndcdn.com/avatars-000277888350-u893mr-large.jpg	Larissa	14	Larissa May	268541367	user	2016-11-15T19:50:41Z	May	larissa-may-397664247	https://soundcloud.com/larissa-may-397664247	https://api.soundcloud.com/users/268541367	soundcloud:users:268541367	Larissa May	False			soundcloud:system-playlists:artist-stations:268541367	artist-stations:268541367	False	False	False
https://i1.sndcdn.com/avatars-000202102206-pm3515-large.jpg	MonMon	1	MonMon Madht	202791114	user	2016-01-29T17:29:50Z	Madht	monmon-madht	https://soundcloud.com/monmon-madht	https://api.soundcloud.com/users/202791114	soundcloud:users:202791114	MonMon Madht	False			soundcloud:system-playlists:artist-stations:202791114	artist-stations:202791114	False	False	False
https://i1.sndcdn.com/avatars-000255026382-pze0vi-large.jpg		18094		178377894	user	2016-09-05T11:16:37Z		aedilhai	https://soundcloud.com/aedilhai	https://api.soundcloud.com/users/178377894	soundcloud:users:178377894	Ae Dil Hai Mushkil	False			soundcloud:system-playlists:artist-stations:178377894	artist-stations:178377894	False	False	False
https://i1.sndcdn.com/avatars-000004697057-m44xoc-large.jpg		103890		4816066	user	2013-12-20T01:03:53Z		totaltreblemusic	https://soundcloud.com/totaltreblemusic	https://api.soundcloud.com/users/4816066	soundcloud:users:4816066	Total Treble Music	False	Florida	US	soundcloud:system-playlists:artist-stations:4816066	artist-stations:4816066	False	False	False
https://i1.sndcdn.com/avatars-DzKPKUECzz1PyYI9-m9T26Q-large.jpg	Taylor	7	Taylor Grafstrom	240959208	user	2020-03-20T07:19:27Z	Grafstrom	user-103590238	https://soundcloud.com/user-103590238	https://api.soundcloud.com/users/240959208	soundcloud:users:240959208	Azto	False	Menlo Park	US	soundcloud:system-playlists:artist-stations:240959208	artist-stations:240959208	False	False	False
https://i1.sndcdn.com/avatars-000584848689-7pogti-large.jpg		47		577692225	user	2019-02-19T17:36:27Z		user-593137078	https://soundcloud.com/user-593137078	https://api.soundcloud.com/users/577692225	soundcloud:users:577692225	tjohnson2019	False			soundcloud:system-playlists:artist-stations:577692225	artist-stations:577692225	False	False	False
https://i1.sndcdn.com/avatars-tofbH86Oj0SsJy9v-x9IHCQ-large.jpg		9		773993929	user	2020-01-30T11:35:38Z		user-698574	https://soundcloud.com/user-698574	https://api.soundcloud.com/users/773993929	soundcloud:users:773993929	Muzic	False			soundcloud:system-playlists:artist-stations:773993929	artist-stations:773993929	False	False	False
https://i1.sndcdn.com/avatars-zm4gLxC1ojYgyDqr-KedvRw-large.jpg		16842		496993959	user	2021-12-31T13:41:21Z		butterxly	https://soundcloud.com/butterxly	https://api.soundcloud.com/users/496993959	soundcloud:users:496993959	lonesomejupiter	False			soundcloud:system-playlists:artist-stations:496993959	artist-stations:496993959	False	False	False
https://i1.sndcdn.com/avatars-000068349396-cs1bjb-large.jpg	Man	3244	Man Tra	77852898	user	2016-04-29T10:52:16Z	Tra	man-tra-2	https://soundcloud.com/man-tra-2	https://api.soundcloud.com/users/77852898	soundcloud:users:77852898	Popular  Songs	False			soundcloud:system-playlists:artist-stations:77852898	artist-stations:77852898	False	False	False
https://i1.sndcdn.com/avatars-000227226867-2ocl9f-large.jpg		2890007		161889696	user	2019-05-01T02:09:01Z		theartistunion	https://soundcloud.com/theartistunion	https://api.soundcloud.com/users/161889696	soundcloud:users:161889696	theartistunion.com	False	San Francisco		soundcloud:system-playlists:artist-stations:161889696	artist-stations:161889696	False	False	False
https://i1.sndcdn.com/avatars-001008501826-dh341z-large.jpg	Aidan	7	Aidan Reynolds	980122885	user	2021-05-01T12:41:12Z	Reynolds	aidan-reynolds	https://soundcloud.com/aidan-reynolds	https://api.soundcloud.com/users/980122885	soundcloud:users:980122885	nambu	False			soundcloud:system-playlists:artist-stations:980122885	artist-stations:980122885	False	False	False
https://i1.sndcdn.com/avatars-000467686437-wbm8o2-large.jpg	Bido	720822	Bido Lito!	7710304	user	2018-12-04T14:09:35Z	Lito!	bido-lito	https://soundcloud.com/bido-lito	https://api.soundcloud.com/users/7710304	soundcloud:users:7710304	Bido Lito!	False	Liverpool	GB	soundcloud:system-playlists:artist-stations:7710304	artist-stations:7710304	False	False	False
https://i1.sndcdn.com/avatars-000332037326-1nxwvw-large.jpg	Jason	7	Jason Filemon	329091097	user	2017-08-29T14:52:56Z	Filemon	jason-filemon	https://soundcloud.com/jason-filemon	https://api.soundcloud.com/users/329091097	soundcloud:users:329091097	Jason Filemon	False			soundcloud:system-playlists:artist-stations:329091097	artist-stations:329091097	False	False	False
https://i1.sndcdn.com/avatars-000231408267-k1uo81-large.jpg		0		234041648	user	2016-06-16T16:20:48Z		user-414171099	https://soundcloud.com/user-414171099	https://api.soundcloud.com/users/234041648	soundcloud:users:234041648	Jordan2890	False			soundcloud:system-playlists:artist-stations:234041648	artist-stations:234041648	False	False	False
https://i1.sndcdn.com/avatars-zEz3PTOMrkCQzujF-rXGNpw-large.jpg	Emmanuel	174	Emmanuel Piolet	185080898	user	2022-07-19T10:27:02Z	Piolet	emmanuel-piolet	https://soundcloud.com/emmanuel-piolet	https://api.soundcloud.com/users/185080898	soundcloud:users:185080898	Emmanuel Piolet	False	tours 		soundcloud:system-playlists:artist-stations:185080898	artist-stations:185080898	False	False	False
https://i1.sndcdn.com/avatars-000331987815-bl3k48-large.jpg	Alyssa	13	Alyssa Watson	329036969	user	2017-08-29T07:06:55Z	Watson	alyssa-faith-watson	https://soundcloud.com/alyssa-faith-watson	https://api.soundcloud.com/users/329036969	soundcloud:users:329036969	Alyssa Faith Watson	False			soundcloud:system-playlists:artist-stations:329036969	artist-stations:329036969	False	False	False
https://i1.sndcdn.com/avatars-001077936346-e63qql-large.jpg	Emmanuel	111	Emmanuel Piolet	1045980601	user	2021-10-29T16:12:31Z	Piolet 	emmanuel-piolet-562536338	https://soundcloud.com/emmanuel-piolet-562536338	https://api.soundcloud.com/users/1045980601	soundcloud:users:1045980601	Emmanuel Piolet	False			soundcloud:system-playlists:artist-stations:1045980601	artist-stations:1045980601	False	False	False
https://i1.sndcdn.com/avatars-BVP2jtSYezu7yGeL-zXBlKA-large.jpg	Alex	35	Alex Carter	50427312	user	2021-04-07T07:59:47Z	Carter	alex-carter-36	https://soundcloud.com/alex-carter-36	https://api.soundcloud.com/users/50427312	soundcloud:users:50427312	Alex_C_Carter	False			soundcloud:system-playlists:artist-stations:50427312	artist-stations:50427312	False	False	False
https://i1.sndcdn.com/avatars-000243840156-kc7y9d-large.jpg		185		242958965	user	2017-06-23T19:28:05Z		daviddeorzo	https://soundcloud.com/daviddeorzo	https://api.soundcloud.com/users/242958965	soundcloud:users:242958965	David Deorzo	False	Stockholm	SE	soundcloud:system-playlists:artist-stations:242958965	artist-stations:242958965	False	False	False
https://i1.sndcdn.com/avatars-oSMuBsDAL8LURJuk-3lCUvg-large.jpg	Naqaa Studio	6381	Naqaa Studio مؤسسة نقاء للانتاج الاعلامي	275893590	user	2022-07-02T19:41:58Z	مؤسسة نقاء للانتاج الاعلامي	naqaastudio	https://soundcloud.com/naqaastudio	https://api.soundcloud.com/users/275893590	soundcloud:users:275893590	Naqaa Studio	False	الخرطوم	SD	soundcloud:system-playlists:artist-stations:275893590	artist-stations:275893590	False	False	False
https://i1.sndcdn.com/avatars-000241530700-shvfai-large.jpg	alex	4	alex pereira	243217238	user	2016-07-25T16:12:20Z	pereira	alex-pereira-199849136	https://soundcloud.com/alex-pereira-199849136	https://api.soundcloud.com/users/243217238	soundcloud:users:243217238	alex pereira	False			soundcloud:system-playlists:artist-stations:243217238	artist-stations:243217238	False	False	False
https://i1.sndcdn.com/avatars-000056617771-3ygcc9-large.jpg		16		55866202	user	2013-10-06T14:09:26Z		ikee27	https://soundcloud.com/ikee27	https://api.soundcloud.com/users/55866202	soundcloud:users:55866202	Ikee27	False			soundcloud:system-playlists:artist-stations:55866202	artist-stations:55866202	False	False	False
https://i1.sndcdn.com/avatars-OjzbSu92eWeT1cYN-1iMWTA-large.jpg		483		219606116	user	2021-05-26T19:33:11Z		alyvnna	https://soundcloud.com/alyvnna	https://api.soundcloud.com/users/219606116	soundcloud:users:219606116	alyanna	False	toronto		soundcloud:system-playlists:artist-stations:219606116	artist-stations:219606116	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png		34		64456446	user	2017-04-24T15:55:52Z		ahmed-omran-20	https://soundcloud.com/ahmed-omran-20	https://api.soundcloud.com/users/64456446	soundcloud:users:64456446	ahmed omran	False			soundcloud:system-playlists:artist-stations:64456446	artist-stations:64456446	False	False	False
https://i1.sndcdn.com/avatars-000063583599-iv0d07-large.jpg	Visha	184	Visha Khan	59083224	user	2016-02-23T14:38:20Z	Khan	visha-khan	https://soundcloud.com/visha-khan	https://api.soundcloud.com/users/59083224	soundcloud:users:59083224	Visha Khan	False			soundcloud:system-playlists:artist-stations:59083224	artist-stations:59083224	False	False	False
